Simulation of solar system over 1 years, with 10000 iterations.
Time 	sun	 	earth	 	jupiter	 	
0.015,	-0.000142695,-0.00450412,0,	0.994001,0.0931833,0,	-0.0946853,-0.995496,0
0.0151,	-0.000145555,-0.00456402,0,	0.993922,0.0937891,0,	-0.0953104,-0.995436,0
0.0152,	-0.000148453,-0.00462432,0,	0.993842,0.0943946,0,	-0.0959355,-0.995376,0
0.0153,	-0.00015139,-0.00468501,0,	0.993762,0.095,0,	-0.0965606,-0.995315,0
0.0154,	-0.000154365,-0.00474611,0,	0.993681,0.0956053,0,	-0.0971856,-0.995254,0
0.0155,	-0.000157379,-0.00480759,0,	0.9936,0.0962103,0,	-0.0978106,-0.995192,0
0.0156,	-0.000160432,-0.00486948,0,	0.993518,0.0968153,0,	-0.0984355,-0.995131,0
0.0157,	-0.000163524,-0.00493176,0,	0.993436,0.09742,0,	-0.0990605,-0.995068,0
0.0158,	-0.000166656,-0.00499443,0,	0.993353,0.0980246,0,	-0.0996853,-0.995006,0
0.0159,	-0.000169828,-0.00505751,0,	0.99327,0.0986291,0,	-0.10031,-0.994942,0
0.016,	-0.000173041,-0.00512098,0,	0.993186,0.0992334,0,	-0.100935,-0.994879,0
0.0161,	-0.000176293,-0.00518485,0,	0.993102,0.0998375,0,	-0.10156,-0.994815,0
0.0162,	-0.000179586,-0.00524911,0,	0.993017,0.100442,0,	-0.102184,-0.994751,0
0.0163,	-0.00018292,-0.00531377,0,	0.992932,0.101045,0,	-0.102809,-0.994686,0
0.0164,	-0.000186296,-0.00537883,0,	0.992846,0.101649,0,	-0.103434,-0.994621,0
0.0165,	-0.000189712,-0.00544428,0,	0.99276,0.102253,0,	-0.104058,-0.994556,0
0.0166,	-0.000193171,-0.00551014,0,	0.992673,0.102856,0,	-0.104683,-0.99449,0
0.0167,	-0.000196671,-0.00557638,0,	0.992586,0.103459,0,	-0.105307,-0.994424,0
0.0168,	-0.000200214,-0.00564303,0,	0.992498,0.104062,0,	-0.105932,-0.994357,0
0.0169,	-0.000203799,-0.00571007,0,	0.99241,0.104665,0,	-0.106556,-0.99429,0
0.017,	-0.000207426,-0.00577751,0,	0.992321,0.105268,0,	-0.107181,-0.994222,0
0.0171,	-0.000211097,-0.00584535,0,	0.992232,0.10587,0,	-0.107805,-0.994155,0
0.0172,	-0.000214811,-0.00591358,0,	0.992142,0.106473,0,	-0.108429,-0.994086,0
0.0173,	-0.000218568,-0.00598221,0,	0.992051,0.107075,0,	-0.109053,-0.994018,0
0.0174,	-0.000222369,-0.00605124,0,	0.99196,0.107677,0,	-0.109678,-0.993949,0
0.0175,	-0.000226214,-0.00612067,0,	0.991869,0.108279,0,	-0.110302,-0.993879,0
0.0176,	-0.000230104,-0.00619049,0,	0.991777,0.108881,0,	-0.110926,-0.99381,0
0.0177,	-0.000234038,-0.00626071,0,	0.991685,0.109482,0,	-0.11155,-0.993739,0
0.0178,	-0.000238016,-0.00633133,0,	0.991592,0.110084,0,	-0.112174,-0.993669,0
0.0179,	-0.00024204,-0.00640234,0,	0.991498,0.110685,0,	-0.112798,-0.993598,0
0.018,	-0.000246109,-0.00647376,0,	0.991405,0.111286,0,	-0.113422,-0.993526,0
0.0181,	-0.000250224,-0.00654556,0,	0.99131,0.111887,0,	-0.114046,-0.993454,0
0.0182,	-0.000254384,-0.00661777,0,	0.991215,0.112488,0,	-0.11467,-0.993382,0
0.0183,	-0.00025859,-0.00669037,0,	0.99112,0.113088,0,	-0.115293,-0.99331,0
0.0184,	-0.000262843,-0.00676338,0,	0.991024,0.113689,0,	-0.115917,-0.993237,0
0.0185,	-0.000267143,-0.00683678,0,	0.990927,0.114289,0,	-0.116541,-0.993163,0
0.0186,	-0.000271489,-0.00691057,0,	0.99083,0.114889,0,	-0.117164,-0.993089,0
0.0187,	-0.000275882,-0.00698477,0,	0.990733,0.115489,0,	-0.117788,-0.993015,0
0.0188,	-0.000280323,-0.00705936,0,	0.990635,0.116089,0,	-0.118412,-0.992941,0
0.0189,	-0.000284812,-0.00713435,0,	0.990536,0.116689,0,	-0.119035,-0.992866,0
0.019,	-0.000289348,-0.00720973,0,	0.990438,0.117288,0,	-0.119659,-0.99279,0
0.0191,	-0.000293932,-0.00728552,0,	0.990338,0.117888,0,	-0.120282,-0.992714,0
0.0192,	-0.000298565,-0.0073617,0,	0.990238,0.118487,0,	-0.120905,-0.992638,0
0.0193,	-0.000303247,-0.00743828,0,	0.990138,0.119086,0,	-0.121529,-0.992562,0
0.0194,	-0.000307977,-0.00751526,0,	0.990036,0.119685,0,	-0.122152,-0.992485,0
0.0195,	-0.000312757,-0.00759263,0,	0.989935,0.120283,0,	-0.122775,-0.992407,0
0.0196,	-0.000317586,-0.0076704,0,	0.989833,0.120882,0,	-0.123398,-0.99233,0
0.0197,	-0.000322465,-0.00774857,0,	0.98973,0.12148,0,	-0.124022,-0.992251,0
0.0198,	-0.000327394,-0.00782714,0,	0.989627,0.122078,0,	-0.124645,-0.992173,0
0.0199,	-0.000332373,-0.00790611,0,	0.989524,0.122676,0,	-0.125268,-0.992094,0
0.02,	-0.000337403,-0.00798547,0,	0.98942,0.123274,0,	-0.125891,-0.992015,0
0.0201,	-0.000342483,-0.00806524,0,	0.989315,0.123872,0,	-0.126513,-0.991935,0
0.0202,	-0.000347615,-0.0081454,0,	0.98921,0.124469,0,	-0.127136,-0.991855,0
0.0203,	-0.000352797,-0.00822595,0,	0.989105,0.125067,0,	-0.127759,-0.991774,0
0.0204,	-0.000358032,-0.00830691,0,	0.988999,0.125664,0,	-0.128382,-0.991693,0
0.0205,	-0.000363318,-0.00838827,0,	0.988892,0.126261,0,	-0.129005,-0.991612,0
0.0206,	-0.000368656,-0.00847002,0,	0.988785,0.126858,0,	-0.129627,-0.99153,0
0.0207,	-0.000374047,-0.00855217,0,	0.988677,0.127455,0,	-0.13025,-0.991448,0
0.0208,	-0.00037949,-0.00863472,0,	0.988569,0.128051,0,	-0.130872,-0.991365,0
0.0209,	-0.000384986,-0.00871766,0,	0.988461,0.128647,0,	-0.131495,-0.991282,0
0.021,	-0.000390535,-0.00880101,0,	0.988352,0.129244,0,	-0.132117,-0.991199,0
0.0211,	-0.000396138,-0.00888475,0,	0.988242,0.12984,0,	-0.13274,-0.991115,0
0.0212,	-0.000401794,-0.0089689,0,	0.988132,0.130436,0,	-0.133362,-0.991031,0
0.0213,	-0.000407504,-0.00905344,0,	0.988021,0.131031,0,	-0.133984,-0.990947,0
0.0214,	-0.000413268,-0.00913837,0,	0.98791,0.131627,0,	-0.134607,-0.990862,0
0.0215,	-0.000419087,-0.00922371,0,	0.987799,0.132222,0,	-0.135229,-0.990776,0
0.0216,	-0.000424961,-0.00930945,0,	0.987687,0.132817,0,	-0.135851,-0.990691,0
0.0217,	-0.000430889,-0.00939558,0,	0.987574,0.133412,0,	-0.136473,-0.990604,0
0.0218,	-0.000436873,-0.00948211,0,	0.987461,0.134007,0,	-0.137095,-0.990518,0
0.0219,	-0.000442912,-0.00956904,0,	0.987347,0.134602,0,	-0.137717,-0.990431,0
0.022,	-0.000449007,-0.00965637,0,	0.987233,0.135197,0,	-0.138339,-0.990344,0
0.0221,	-0.000455159,-0.0097441,0,	0.987119,0.135791,0,	-0.138961,-0.990256,0
0.0222,	-0.000461366,-0.00983223,0,	0.987003,0.136385,0,	-0.139583,-0.990168,0
0.0223,	-0.00046763,-0.00992075,0,	0.986888,0.136979,0,	-0.140204,-0.990079,0
0.0224,	-0.000473951,-0.0100097,0,	0.986772,0.137573,0,	-0.140826,-0.98999,0
0.0225,	-0.000480329,-0.010099,0,	0.986655,0.138167,0,	-0.141448,-0.989901,0
0.0226,	-0.000486764,-0.0101887,0,	0.986538,0.13876,0,	-0.142069,-0.989811,0
0.0227,	-0.000493257,-0.0102788,0,	0.98642,0.139354,0,	-0.142691,-0.989721,0
0.0228,	-0.000499808,-0.0103694,0,	0.986302,0.139947,0,	-0.143312,-0.989631,0
0.0229,	-0.000506417,-0.0104603,0,	0.986184,0.14054,0,	-0.143934,-0.98954,0
0.023,	-0.000513085,-0.0105516,0,	0.986064,0.141133,0,	-0.144555,-0.989448,0
0.0231,	-0.000519811,-0.0106433,0,	0.985945,0.141725,0,	-0.145176,-0.989357,0
0.0232,	-0.000526596,-0.0107354,0,	0.985825,0.142318,0,	-0.145797,-0.989265,0
0.0233,	-0.00053344,-0.0108279,0,	0.985704,0.14291,0,	-0.146419,-0.989172,0
0.0234,	-0.000540344,-0.0109209,0,	0.985583,0.143502,0,	-0.14704,-0.989079,0
0.0235,	-0.000547308,-0.0110142,0,	0.985461,0.144094,0,	-0.147661,-0.988986,0
0.0236,	-0.000554332,-0.0111079,0,	0.985339,0.144686,0,	-0.148282,-0.988892,0
0.0237,	-0.000561416,-0.011202,0,	0.985217,0.145278,0,	-0.148903,-0.988798,0
0.0238,	-0.00056856,-0.0112965,0,	0.985093,0.145869,0,	-0.149523,-0.988703,0
0.0239,	-0.000575766,-0.0113914,0,	0.98497,0.146461,0,	-0.150144,-0.988609,0
0.024,	-0.000583032,-0.0114867,0,	0.984846,0.147052,0,	-0.150765,-0.988513,0
0.0241,	-0.00059036,-0.0115824,0,	0.984721,0.147643,0,	-0.151386,-0.988418,0
0.0242,	-0.00059775,-0.0116785,0,	0.984596,0.148234,0,	-0.152006,-0.988321,0
0.0243,	-0.000605201,-0.011775,0,	0.98447,0.148824,0,	-0.152627,-0.988225,0
0.0244,	-0.000612715,-0.0118719,0,	0.984344,0.149415,0,	-0.153247,-0.988128,0
0.0245,	-0.000620291,-0.0119692,0,	0.984217,0.150005,0,	-0.153868,-0.988031,0
0.0246,	-0.00062793,-0.012067,0,	0.98409,0.150595,0,	-0.154488,-0.987933,0
0.0247,	-0.000635632,-0.0121651,0,	0.983963,0.151185,0,	-0.155108,-0.987835,0
0.0248,	-0.000643397,-0.0122636,0,	0.983835,0.151775,0,	-0.155729,-0.987736,0
0.0249,	-0.000651226,-0.0123625,0,	0.983706,0.152365,0,	-0.156349,-0.987638,0
0.025,	-0.000659118,-0.0124618,0,	0.983577,0.152954,0,	-0.156969,-0.987538,0
0.0251,	-0.000667075,-0.0125615,0,	0.983447,0.153543,0,	-0.157589,-0.987439,0
0.0252,	-0.000675096,-0.0126616,0,	0.983317,0.154132,0,	-0.158209,-0.987338,0
0.0253,	-0.000683181,-0.0127621,0,	0.983187,0.154721,0,	-0.158829,-0.987238,0
0.0254,	-0.000691332,-0.012863,0,	0.983055,0.15531,0,	-0.159449,-0.987137,0
0.0255,	-0.000699547,-0.0129643,0,	0.982924,0.155899,0,	-0.160068,-0.987036,0
0.0256,	-0.000707828,-0.013066,0,	0.982792,0.156487,0,	-0.160688,-0.986934,0
0.0257,	-0.000716175,-0.0131681,0,	0.982659,0.157075,0,	-0.161308,-0.986832,0
0.0258,	-0.000724588,-0.0132706,0,	0.982526,0.157663,0,	-0.161927,-0.986729,0
0.0259,	-0.000733067,-0.0133735,0,	0.982392,0.158251,0,	-0.162547,-0.986626,0
0.026,	-0.000741612,-0.0134768,0,	0.982258,0.158839,0,	-0.163166,-0.986523,0
0.0261,	-0.000750224,-0.0135805,0,	0.982124,0.159426,0,	-0.163786,-0.986419,0
0.0262,	-0.000758904,-0.0136846,0,	0.981989,0.160014,0,	-0.164405,-0.986315,0
0.0263,	-0.00076765,-0.0137891,0,	0.981853,0.160601,0,	-0.165024,-0.986211,0
