Simulation of solar system over 1.6 years, with 1600 iterations, using verlet´s method.
Time 	sun	 	earth	 	
0.455,	0,0,0,	-0.985234,1.10283,0
0.456,	0,0,0,	-0.989434,1.10043,0
0.457,	0,0,0,	-0.993622,1.09801,0
0.458,	0,0,0,	-0.997797,1.09558,0
0.459,	0,0,0,	-1.00196,1.09314,0
0.46,	0,0,0,	-1.00611,1.09068,0
0.461,	0,0,0,	-1.01025,1.08821,0
0.462,	0,0,0,	-1.01438,1.08573,0
0.463,	0,0,0,	-1.01849,1.08323,0
0.464,	0,0,0,	-1.0226,1.08072,0
0.465,	0,0,0,	-1.02669,1.0782,0
0.466,	0,0,0,	-1.03076,1.07566,0
0.467,	0,0,0,	-1.03483,1.07311,0
0.468,	0,0,0,	-1.03888,1.07055,0
0.469,	0,0,0,	-1.04293,1.06798,0
0.47,	0,0,0,	-1.04695,1.06539,0
0.471,	0,0,0,	-1.05097,1.06279,0
0.472,	0,0,0,	-1.05497,1.06018,0
0.473,	0,0,0,	-1.05897,1.05756,0
0.474,	0,0,0,	-1.06294,1.05492,0
0.475,	0,0,0,	-1.06691,1.05227,0
0.476,	0,0,0,	-1.07087,1.04961,0
0.477,	0,0,0,	-1.07481,1.04694,0
0.478,	0,0,0,	-1.07874,1.04425,0
0.479,	0,0,0,	-1.08265,1.04155,0
0.48,	0,0,0,	-1.08656,1.03884,0
0.481,	0,0,0,	-1.09045,1.03612,0
0.482,	0,0,0,	-1.09433,1.03339,0
0.483,	0,0,0,	-1.09819,1.03064,0
0.484,	0,0,0,	-1.10204,1.02788,0
0.485,	0,0,0,	-1.10588,1.02511,0
0.486,	0,0,0,	-1.10971,1.02233,0
0.487,	0,0,0,	-1.11353,1.01954,0
0.488,	0,0,0,	-1.11733,1.01673,0
0.489,	0,0,0,	-1.12112,1.01392,0
0.49,	0,0,0,	-1.12489,1.01109,0
0.491,	0,0,0,	-1.12866,1.00825,0
0.492,	0,0,0,	-1.13241,1.0054,0
0.493,	0,0,0,	-1.13615,1.00253,0
0.494,	0,0,0,	-1.13987,0.99966,0
0.495,	0,0,0,	-1.14358,0.996774,0
0.496,	0,0,0,	-1.14728,0.993877,0
0.497,	0,0,0,	-1.15097,0.990969,0
