Simulation of solar system over 4 years, with 4000 iterations, using verlet´s method.
Time 	sun	 	jupiter	 	earth	 	
0.254,	0,0,0,	-5.15239,8.8738e-09,0,	-0.066809,0.985493,0
0.255,	0,0,0,	-5.15201,8.97981e-09,0,	-0.0733308,0.985091,0
0.256,	0,0,0,	-5.15163,9.08666e-09,0,	-0.079851,0.984649,0
0.257,	0,0,0,	-5.15126,9.19435e-09,0,	-0.0863693,0.984167,0
0.258,	0,0,0,	-5.15088,9.30289e-09,0,	-0.0928855,0.983644,0
0.259,	0,0,0,	-5.15049,9.41227e-09,0,	-0.0993992,0.98308,0
0.26,	0,0,0,	-5.15011,9.52251e-09,0,	-0.10591,0.982476,0
0.261,	0,0,0,	-5.14973,9.6336e-09,0,	-0.112418,0.981831,0
0.262,	0,0,0,	-5.14934,9.74555e-09,0,	-0.118923,0.981146,0
0.263,	0,0,0,	-5.14895,9.85836e-09,0,	-0.125425,0.980421,0
0.264,	0,0,0,	-5.14857,9.97204e-09,0,	-0.131922,0.979655,0
0.265,	0,0,0,	-5.14818,1.00866e-08,0,	-0.138416,0.978849,0
0.266,	0,0,0,	-5.14778,1.0202e-08,0,	-0.144906,0.978003,0
0.267,	0,0,0,	-5.14739,1.03183e-08,0,	-0.151391,0.977116,0
0.268,	0,0,0,	-5.147,1.04354e-08,0,	-0.157871,0.97619,0
0.269,	0,0,0,	-5.1466,1.05534e-08,0,	-0.164346,0.975223,0
0.27,	0,0,0,	-5.1462,1.06724e-08,0,	-0.170816,0.974216,0
0.271,	0,0,0,	-5.1458,1.07921e-08,0,	-0.17728,0.973169,0
0.272,	0,0,0,	-5.1454,1.09128e-08,0,	-0.183739,0.972082,0
0.273,	0,0,0,	-5.145,1.10344e-08,0,	-0.190192,0.970955,0
0.274,	0,0,0,	-5.1446,1.11568e-08,0,	-0.196638,0.969788,0
0.275,	0,0,0,	-5.14419,1.12802e-08,0,	-0.203078,0.968581,0
0.276,	0,0,0,	-5.14378,1.14044e-08,0,	-0.20951,0.967335,0
0.277,	0,0,0,	-5.14338,1.15296e-08,0,	-0.215936,0.966049,0
0.278,	0,0,0,	-5.14297,1.16556e-08,0,	-0.222355,0.964724,0
0.279,	0,0,0,	-5.14256,1.17826e-08,0,	-0.228766,0.963358,0
0.28,	0,0,0,	-5.14214,1.19104e-08,0,	-0.235169,0.961954,0
0.281,	0,0,0,	-5.14173,1.20392e-08,0,	-0.241564,0.96051,0
0.282,	0,0,0,	-5.14131,1.21688e-08,0,	-0.24795,0.959027,0
